Title,Domestic,International,Worldwide,ImdbID,URL
Tangled,"$200,821,936","$390,973,000","$591,794,936",tt0398286,https://www.boxofficemojo.com/release/rl980256257/?ref_=bo_yld_table_14
Megamind,"$148,415,853","$25,054,059","$173,469,912",tt1001526,https://www.boxofficemojo.com/release/rl2455995905/?ref_=bo_yld_table_15
The Last Airbender,"$131,772,187","$56,169,507","$187,941,694",tt0938283,https://www.boxofficemojo.com/release/rl1516209665/?ref_=bo_yld_table_16
Shutter Island,"$128,012,934","$38,778,327","$166,791,261",tt1130884,https://www.boxofficemojo.com/release/rl2020705793/?ref_=bo_yld_table_17
The Other Guys,"$119,219,978","$51,238,944","$170,458,922",tt1386588,https://www.boxofficemojo.com/release/rl1783858689/?ref_=bo_yld_table_18
Salt,"$118,311,368","$56,880,618","$175,191,986",tt0944835,https://www.boxofficemojo.com/release/rl1651475969/?ref_=bo_yld_table_19
Tron: Legacy,"$172,062,763","$55,937,237","$228,000,000",tt1104001,https://www.boxofficemojo.com/release/rl4000810497/?ref_=bo_yld_table_20
Jackass 3D,"$117,229,692","$54,456,100","$171,685,792",tt1116184,https://www.boxofficemojo.com/release/rl2170193409/?ref_=bo_yld_table_21
Valentine's Day,"$110,485,654","$106,000,000","$216,485,654",tt0817230,https://www.boxofficemojo.com/release/rl611943937/?ref_=bo_yld_table_22
Sherlock Holmes,"$209,028,679","$315,000,000","$524,028,679",tt0988045,https://www.boxofficemojo.com/release/rl3597567489/?ref_=bo_yld_table_23
Robin Hood,"$105,269,730","$216,400,011","$321,669,741",tt0955308,https://www.boxofficemojo.com/release/rl3764880897/?ref_=bo_yld_table_24
The Expendables,"$103,068,524","$171,401,870","$274,470,394",tt1320253,https://www.boxofficemojo.com/release/rl1464894977/?ref_=bo_yld_table_25
Due Date,"$100,539,043","$10,702,738","$111,241,781",tt1231583,https://www.boxofficemojo.com/release/rl4098786817/?ref_=bo_yld_table_26
Alvin and the Chipmunks: The Squeakquel,"$219,614,612","$3,910,781","$223,525,393",tt1231580,https://www.boxofficemojo.com/release/rl1816364545/?ref_=bo_yld_table_27
Date Night,"$98,711,404","$53,552,476","$152,263,880",tt1279935,https://www.boxofficemojo.com/release/rl1984726529/?ref_=bo_yld_table_28
Sex and the City 2,"$95,347,692","$195,397,363","$290,745,055",tt1261945,https://www.boxofficemojo.com/release/rl3060696577/?ref_=bo_yld_table_29
The Book of Eli,"$94,835,059","$62,272,696","$157,107,755",tt1037705,https://www.boxofficemojo.com/release/rl3091629569/?ref_=bo_yld_table_30
The Social Network,"$96,962,694","$30,994,927","$127,957,621",tt1285016,https://www.boxofficemojo.com/release/rl1802536449/?ref_=bo_yld_table_31
The Town,"$92,186,262","$61,839,874","$154,026,136",tt0840361,https://www.boxofficemojo.com/release/rl1685554689/?ref_=bo_yld_table_32
Prince of Persia: The Sands of Time,"$90,759,676","$245,606,000","$336,365,676",tt0473075,https://www.boxofficemojo.com/release/rl3765143041/?ref_=bo_yld_table_33
Red,"$90,380,162","$18,246,063","$108,626,225",tt1245526,https://www.boxofficemojo.com/release/rl2104329729/?ref_=bo_yld_table_34
Percy Jackson & the Olympians: The Lightning Thief,"$88,768,303","$137,728,906","$226,497,209",tt0814255,https://www.boxofficemojo.com/release/rl191399425/?ref_=bo_yld_table_35
Paranormal Activity 2,"$84,752,907","$8,006,218","$92,759,125",tt1536044,https://www.boxofficemojo.com/release/rl2607384065/?ref_=bo_yld_table_36
Little Fockers,"$148,438,600","$13,773,385","$162,211,985",tt0970866,https://www.boxofficemojo.com/release/rl929203713/?ref_=bo_yld_table_37
Eat Pray Love,"$80,574,010","$124,020,006","$204,594,016",tt0879870,https://www.boxofficemojo.com/release/rl777094657/?ref_=bo_yld_table_38
The Chronicles of Narnia: The Voyage of the Dawn Treader,"$104,386,950","$311,299,267","$415,686,217",tt0980970,https://www.boxofficemojo.com/release/rl2657388033/?ref_=bo_yld_table_39
Dear John,"$80,014,842","$34,969,824","$114,984,666",tt0989757,https://www.boxofficemojo.com/release/rl2404156929/?ref_=bo_yld_table_40
Unstoppable,"$81,562,942","$4,679,582","$86,242,524",tt0477080,https://www.boxofficemojo.com/release/rl3581314561/?ref_=bo_yld_table_41
The A-Team,"$77,222,099","$22,794,598","$100,016,697",tt0429493,https://www.boxofficemojo.com/release/rl3829564929/?ref_=bo_yld_table_42
Knight and Day,"$76,423,035","$185,507,401","$261,930,436",tt1013743,https://www.boxofficemojo.com/release/rl2639103489/?ref_=bo_yld_table_43
Dinner for Schmucks,"$73,026,337","$13,829,402","$86,855,739",tt0427152,https://www.boxofficemojo.com/release/rl2588902913/?ref_=bo_yld_table_44
It's Complicated,"$112,735,375","$106,368,280","$219,103,655",tt1230414,https://www.boxofficemojo.com/release/rl2942600705/?ref_=bo_yld_table_45
True Grit,"$171,243,005","$81,033,922","$252,276,927",tt1403865,https://www.boxofficemojo.com/release/rl3564602881/?ref_=bo_yld_table_46
The Bounty Hunter,"$67,061,228","$2,211,066","$69,272,294",tt1038919,https://www.boxofficemojo.com/release/rl2454095361/?ref_=bo_yld_table_47
Diary of a Wimpy Kid,"$64,003,625","$12,192,913","$76,196,538",tt1196141,https://www.boxofficemojo.com/release/rl1162839553/?ref_=bo_yld_table_48
The Sorcerer's Apprentice,"$63,150,991","$152,132,751","$215,283,742",tt0963966,https://www.boxofficemojo.com/release/rl2540733953/?ref_=bo_yld_table_49
A Nightmare on Elm Street,"$63,075,011","$52,619,852","$115,694,863",tt1179056,https://www.boxofficemojo.com/release/rl2020050433/?ref_=bo_yld_table_50
The Last Song,"$62,950,384","$26,186,663","$89,137,047",tt1294226,https://www.boxofficemojo.com/release/rl2472510977/?ref_=bo_yld_table_51
The Wolfman,"$61,979,680","$15,830,405","$77,810,085",tt0780653,https://www.boxofficemojo.com/release/rl3413870081/?ref_=bo_yld_table_52
Get Him to the Greek,"$60,974,475","$30,745,780","$91,720,255",tt1226229,https://www.boxofficemojo.com/release/rl4032136705/?ref_=bo_yld_table_53
Resident Evil: Afterlife,"$60,128,566","$240,099,518","$300,228,084",tt1220634,https://www.boxofficemojo.com/release/rl2154661377/?ref_=bo_yld_table_54
Why Did I Get Married Too?,"$60,095,852","$578,120","$60,673,972",tt1391137,https://www.boxofficemojo.com/release/rl1618707969/?ref_=bo_yld_table_55
Tooth Fairy,"$60,022,256","$52,440,252","$112,462,508",tt0808510,https://www.boxofficemojo.com/release/rl628590081/?ref_=bo_yld_table_56
The Blind Side,"$255,959,475","$53,248,834","$309,208,309",tt0878804,https://www.boxofficemojo.com/release/rl3796338177/?ref_=bo_yld_table_57
Secretariat,"$59,713,955","$607,906","$60,321,861",tt1028576,https://www.boxofficemojo.com/release/rl628000257/?ref_=bo_yld_table_58
Easy A,"$58,401,464","$16,624,752","$75,026,216",tt1282140,https://www.boxofficemojo.com/release/rl877757953/?ref_=bo_yld_table_59
Takers,"$57,744,720","$11,310,975","$69,055,695",tt1135084,https://www.boxofficemojo.com/release/rl1397130753/?ref_=bo_yld_table_60
Yogi Bear,"$100,246,011","$3,017,352","$103,263,363",tt1302067,https://www.boxofficemojo.com/release/rl2793047553/?ref_=bo_yld_table_61
Legend of the Guardians: The Owls of Ga'Hoole,"$55,675,313","$84,398,077","$140,073,390",tt1219342,https://www.boxofficemojo.com/release/rl2539095553/?ref_=bo_yld_table_62
Letters to Juliet,"$53,032,453","$26,260,991","$79,293,444",tt0892318,https://www.boxofficemojo.com/release/rl1415480833/?ref_=bo_yld_table_63
Life as We Know It,"$53,374,681","$52,359,735","$105,734,416",tt1055292,https://www.boxofficemojo.com/release/rl3076425217/?ref_=bo_yld_table_64
Wall Street: Money Never Sleeps,"$52,474,616","$82,273,405","$134,748,021",tt1027718,https://www.boxofficemojo.com/release/rl3363407361/?ref_=bo_yld_table_65
Predators,"$52,000,688","$23,231,732","$75,232,420",tt1424381,https://www.boxofficemojo.com/release/rl2926282241/?ref_=bo_yld_table_66
Hot Tub Time Machine,"$50,287,556","$14,448,196","$64,735,752",tt1231587,https://www.boxofficemojo.com/release/rl2136507905/?ref_=bo_yld_table_67
Up in the Air,"$83,823,381","$83,019,358","$166,842,739",tt1193138,https://www.boxofficemojo.com/release/rl3346433537/?ref_=bo_yld_table_68
The Tourist,"$67,631,157","$211,149,284","$278,780,441",tt1243957,https://www.boxofficemojo.com/release/rl1819772417/?ref_=bo_yld_table_69
Kick-Ass,"$48,071,303","$46,297","$48,117,600",tt1250777,https://www.boxofficemojo.com/release/rl291276289/?ref_=bo_yld_table_70
Killers,"$47,059,963","$4,040,037","$51,100,000",tt1103153,https://www.boxofficemojo.com/release/rl3294004737/?ref_=bo_yld_table_71
Saw 3D,"$45,710,178","$90,440,256","$136,150,434",tt1477076,https://www.boxofficemojo.com/release/rl2406450689/?ref_=bo_yld_table_72
Cop Out,"$44,875,481","$10,735,520","$55,611,001",tt1385867,https://www.boxofficemojo.com/release/rl206407169/?ref_=bo_yld_table_73
The Lovely Bones,"$44,114,232","$5,392,876","$49,507,108",tt0380510,https://www.boxofficemojo.com/release/rl3328280065/?ref_=bo_yld_table_74
Cats & Dogs: The Revenge of Kitty Galore,"$43,585,753","$68,898,011","$112,483,764",tt1287468,https://www.boxofficemojo.com/release/rl2387117569/?ref_=bo_yld_table_75
Edge of Darkness,"$43,313,890","$37,812,632","$81,126,522",tt1226273,https://www.boxofficemojo.com/release/rl173114881/?ref_=bo_yld_table_76
Death at a Funeral,"$42,739,347","$6,311,539","$49,050,886",tt1321509,https://www.boxofficemojo.com/release/rl4165764609/?ref_=bo_yld_table_77
Step Up 3D,"$42,400,223","$116,891,586","$159,291,809",tt1193631,https://www.boxofficemojo.com/release/rl3665004033/?ref_=bo_yld_table_78
The Last Exorcism,"$41,034,350","$28,398,177","$69,432,527",tt1320244,https://www.boxofficemojo.com/release/rl1180665345/?ref_=bo_yld_table_79
Black Swan,"$106,954,678","$222,443,368","$329,398,046",tt0947798,https://www.boxofficemojo.com/release/rl2286388737/?ref_=bo_yld_table_80
Legion,"$40,168,080","$27,750,578","$67,918,658",tt1038686,https://www.boxofficemojo.com/release/rl559842817/?ref_=bo_yld_table_81
The Crazies,"$39,123,589","$15,683,234","$54,806,823",tt0455407,https://www.boxofficemojo.com/release/rl1833797121/?ref_=bo_yld_table_82
The Fighter,"$93,617,009","$35,573,860","$129,190,869",tt0964517,https://www.boxofficemojo.com/release/rl1213433345/?ref_=bo_yld_table_83
Crazy Heart,"$39,464,306","$7,941,260","$47,405,566",tt1263670,https://www.boxofficemojo.com/release/rl1699579393/?ref_=bo_yld_table_84
For Colored Girls,"$37,729,698","$252,286","$37,981,984",tt1405500,https://www.boxofficemojo.com/release/rl1481803265/?ref_=bo_yld_table_85
The Back-up Plan,"$37,490,007","$2,496,994","$39,987,001",tt1212436,https://www.boxofficemojo.com/release/rl1833272833/?ref_=bo_yld_table_86
Burlesque,"$39,440,655","$10,638,463","$50,079,118",tt1126591,https://www.boxofficemojo.com/release/rl4266231297/?ref_=bo_yld_table_87
Vampires Suck,"$36,661,504","$7,224,858","$43,886,362",tt1666186,https://www.boxofficemojo.com/release/rl343508481/?ref_=bo_yld_table_88
The American,"$35,606,376","$32,269,905","$67,876,281",tt1440728,https://www.boxofficemojo.com/release/rl2873329153/?ref_=bo_yld_table_89
Green Zone,"$35,053,660","$59,828,889","$94,882,549",tt0947810,https://www.boxofficemojo.com/release/rl1129809409/?ref_=bo_yld_table_90
Marmaduke,"$33,644,788","$16,472,268","$50,117,056",tt1392197,https://www.boxofficemojo.com/release/rl1214481921/?ref_=bo_yld_table_91
Devil,"$33,601,190","$29,094,299","$62,695,489",tt1314655,https://www.boxofficemojo.com/release/rl510100993/?ref_=bo_yld_table_92
Hereafter,"$32,746,941","$74,209,389","$106,956,330",tt1212419,https://www.boxofficemojo.com/release/rl5867009/?ref_=bo_yld_table_93
When in Rome,"$32,680,633","$10,372,743","$43,053,376",tt1185416,https://www.boxofficemojo.com/release/rl3547891201/?ref_=bo_yld_table_94
She's Out of My League,"$32,010,860","$17,768,868","$49,779,728",tt0815236,https://www.boxofficemojo.com/release/rl1867941377/?ref_=bo_yld_table_95
Scott Pilgrim vs. the World,"$31,657,980","$16,140,284","$47,798,264",tt0446029,https://www.boxofficemojo.com/release/rl2674427393/?ref_=bo_yld_table_96
Charlie St. Cloud,"$31,162,545","$17,028,159","$48,190,704",tt1438254,https://www.boxofficemojo.com/release/rl424379905/?ref_=bo_yld_table_97
Love & Other Drugs,"$32,367,005","$70,453,003","$102,820,008",tt0758752,https://www.boxofficemojo.com/release/rl878740993/?ref_=bo_yld_table_98
Morning Glory,"$31,011,732","$29,029,244","$60,040,976",tt1126618,https://www.boxofficemojo.com/release/rl1449494017/?ref_=bo_yld_table_99
Daybreakers,"$30,101,577","$21,314,887","$51,416,464",tt0433362,https://www.boxofficemojo.com/release/rl1481410049/?ref_=bo_yld_table_100
Nanny McPhee Returns,"$29,011,215","$64,239,906","$93,251,121",tt1415283,https://www.boxofficemojo.com/release/rl3563292161/?ref_=bo_yld_table_101
The Princess and the Frog,"$104,400,899","$162,644,866","$267,045,765",tt0780521,https://www.boxofficemojo.com/release/rl3916137985/?ref_=bo_yld_table_102
The Switch,"$27,779,426","$22,051,181","$49,830,607",tt0889573,https://www.boxofficemojo.com/release/rl3829761537/?ref_=bo_yld_table_103
Brooklyn's Finest,"$27,163,593","$9,276,608","$36,440,201",tt1210042,https://www.boxofficemojo.com/release/rl1598653953/?ref_=bo_yld_table_104
Machete,"$26,593,646","$18,898,010","$45,491,656",tt0985694,https://www.boxofficemojo.com/release/rl1549829633/?ref_=bo_yld_table_105
Ramona and Beezus,"$26,167,002","$1,126,741","$27,293,743",tt0493949,https://www.boxofficemojo.com/release/rl3530196481/?ref_=bo_yld_table_106
Leap Year,"$25,918,920","$6,767,580","$32,686,500",tt1216492,https://www.boxofficemojo.com/release/rl3613361665/?ref_=bo_yld_table_107
You Again,"$25,702,053","$6,352,316","$32,054,369",tt1414382,https://www.boxofficemojo.com/release/rl2642052609/?ref_=bo_yld_table_108
Alpha and Omega,"$25,107,267","$292,733","$25,400,000",tt1213012,https://www.boxofficemojo.com/release/rl1933805057/?ref_=bo_yld_table_109
Piranha 3D,"$25,003,155","$58,185,010","$83,188,165",tt0464154,https://www.boxofficemojo.com/release/rl4251485697/?ref_=bo_yld_table_110
Lottery Ticket,"$24,719,879","$10,652,297","$35,372,176",tt0979434,https://www.boxofficemojo.com/release/rl4100032001/?ref_=bo_yld_table_111
The Spy Next Door,"$24,307,086","$20,929,457","$45,236,543",tt1273678,https://www.boxofficemojo.com/release/rl1970505217/?ref_=bo_yld_table_112
From Paris with Love,"$24,077,427","$4,676,097","$28,753,524",tt1179034,https://www.boxofficemojo.com/release/rl425035265/?ref_=bo_yld_table_113
The Losers,"$23,591,432","$5,806,222","$29,397,654",tt0480255,https://www.boxofficemojo.com/release/rl2573305345/?ref_=bo_yld_table_114
Faster,"$23,240,020","$12,386,938","$35,626,958",tt1433108,https://www.boxofficemojo.com/release/rl844334593/?ref_=bo_yld_table_115
How Do You Know,"$30,212,620","$18,456,287","$48,668,907",tt1341188,https://www.boxofficemojo.com/release/rl341673473/?ref_=bo_yld_table_116
Just Wright,"$21,540,363","$44,061","$21,584,424",tt1407061,https://www.boxofficemojo.com/release/rl4099769857/?ref_=bo_yld_table_117
Skyline,"$21,393,620","$45,591,267","$66,984,887",tt1564585,https://www.boxofficemojo.com/release/rl3782313473/?ref_=bo_yld_table_118
Gulliver's Travels,"$42,779,261","$194,603,463","$237,382,724",tt1320261,https://www.boxofficemojo.com/release/rl4200039937/?ref_=bo_yld_table_119
The Next Three Days,"$21,148,651","$46,300,000","$67,448,651",tt1458175,https://www.boxofficemojo.com/release/rl677873153/?ref_=bo_yld_table_120
The Kids Are All Right,"$20,811,365","$13,894,485","$34,705,850",tt0842926,https://www.boxofficemojo.com/release/rl39618049/?ref_=bo_yld_table_121
Our Family Wedding,"$20,255,281","$1,153,747","$21,409,028",tt1305583,https://www.boxofficemojo.com/release/rl275351041/?ref_=bo_yld_table_122
Hubble,"$52,522,904","$21,726,825","$74,249,729",tt1433813,https://www.boxofficemojo.com/release/rl2623047169/?ref_=bo_yld_table_123
Oceans,"$19,422,319","$63,668,237","$83,090,556",tt0765128,https://www.boxofficemojo.com/release/rl661030401/?ref_=bo_yld_table_124
Remember Me,"$19,068,240","$36,964,649","$56,032,889",tt1403981,https://www.boxofficemojo.com/release/rl2859304449/?ref_=bo_yld_table_125
Going the Distance,"$17,804,299","$6,450,513","$24,254,812",tt1322312,https://www.boxofficemojo.com/release/rl2907997697/?ref_=bo_yld_table_126
The King's Speech,"$135,453,143","$275,414,100","$410,867,243",tt1504320,https://www.boxofficemojo.com/release/rl3042739713/?ref_=bo_yld_table_127
Furry Vengeance,"$17,630,465","$1,027,202","$18,657,667",tt0492389,https://www.boxofficemojo.com/release/rl1783989761/?ref_=bo_yld_table_128
Splice,"$17,010,170","$10,117,450","$27,127,620",tt1017460,https://www.boxofficemojo.com/release/rl510887425/?ref_=bo_yld_table_129
The Ghost Writer,"$15,541,549","$44,789,898","$60,331,447",tt1139328,https://www.boxofficemojo.com/release/rl3277161985/?ref_=bo_yld_table_130
Youth in Revolt,"$15,281,286","$4,369,807","$19,651,093",tt0403702,https://www.boxofficemojo.com/release/rl3984229889/?ref_=bo_yld_table_131
My Soul to Take,"$14,744,435","$6,756,378","$21,500,813",tt0872230,https://www.boxofficemojo.com/release/rl1566868993/?ref_=bo_yld_table_132
Repo Men,"$13,794,835","$4,615,056","$18,409,891",tt1053424,https://www.boxofficemojo.com/release/rl2674755073/?ref_=bo_yld_table_133
Case 39,"$13,261,851","$1,666,901","$14,928,752",tt0795351,https://www.boxofficemojo.com/release/rl3041428993/?ref_=bo_yld_table_134
Let Me In,"$12,134,935","$2,823,722","$14,958,657",tt1228987,https://www.boxofficemojo.com/release/rl1482589697/?ref_=bo_yld_table_135
The Twilight Saga: New Moon,"$296,623,634","$116,580,194","$413,203,828",tt1259571,https://www.boxofficemojo.com/release/rl3479471617/?ref_=bo_yld_table_136
Extraordinary Measures,"$12,068,313","$3,065,980","$15,134,293",tt1244659,https://www.boxofficemojo.com/release/rl2806875649/?ref_=bo_yld_table_137
Invictus,"$37,491,364","$84,742,607","$122,233,971",tt1057500,https://www.boxofficemojo.com/release/rl827426305/?ref_=bo_yld_table_138
Avatar,"$10,741,486","$34,097,062","$44,838,548",tt0499549,https://www.boxofficemojo.com/release/rl893748737/?ref_=bo_yld_table_139
Jonah Hex,"$10,547,117","$356,195","$10,903,312",tt1075747,https://www.boxofficemojo.com/release/rl1532855809/?ref_=bo_yld_table_140
127 Hours,"$18,335,230","$42,403,567","$60,738,797",tt1542344,https://www.boxofficemojo.com/release/rl658605569/?ref_=bo_yld_table_141
The Girl with the Dragon Tattoo,"$10,095,170","$94,319,030","$104,414,200",tt1132620,https://www.boxofficemojo.com/release/rl89425409/?ref_=bo_yld_table_142
Nine,"$19,676,965","$34,327,985","$54,004,950",tt0875034,https://www.boxofficemojo.com/release/rl1667728897/?ref_=bo_yld_table_143
Did You Hear About the Morgans?,"$29,580,087","$55,700,163","$85,280,250",tt1314228,https://www.boxofficemojo.com/release/rl2624357889/?ref_=bo_yld_table_144
Get Low,"$9,176,933","$1,345,578","$10,522,511",tt1194263,https://www.boxofficemojo.com/release/rl4065691137/?ref_=bo_yld_table_145
Fair Game,"$9,540,691","$16,258,224","$25,798,915",tt0977855,https://www.boxofficemojo.com/release/rl2437973505/?ref_=bo_yld_table_146
The Young Victoria,"$11,001,272","$18,180,557","$29,181,829",tt0962736,https://www.boxofficemojo.com/release/rl4269442561/?ref_=bo_yld_table_147
MacGruber,"$8,525,600","$797,295","$9,322,895",tt1470023,https://www.boxofficemojo.com/release/rl1516275201/?ref_=bo_yld_table_148
A Single Man,"$9,176,000","$15,788,890","$24,964,890",tt1315981,https://www.boxofficemojo.com/release/rl2909898241/?ref_=bo_yld_table_149
The Girl Who Played with Fire,"$7,638,241","$59,514,984","$67,153,225",tt1216487,https://www.boxofficemojo.com/release/rl72648193/?ref_=bo_yld_table_150
Cyrus,"$7,468,936","$2,464,937","$9,933,873",tt1336617,https://www.boxofficemojo.com/release/rl3830285825/?ref_=bo_yld_table_151
Babies,"$7,320,323","$2,898,983","$10,219,306",tt1020938,https://www.boxofficemojo.com/release/rl205882881/?ref_=bo_yld_table_152
The Imaginarium of Doctor Parnassus,"$7,689,607","$54,119,168","$61,808,775",tt1054606,https://www.boxofficemojo.com/release/rl1868269057/?ref_=bo_yld_table_153
Conviction,"$6,783,129","$4,321,426","$11,104,555",tt1244754,https://www.boxofficemojo.com/release/rl3796141569/?ref_=bo_yld_table_154
City Island,"$6,671,036","$1,207,820","$7,878,856",tt1174730,https://www.boxofficemojo.com/release/rl3511387649/?ref_=bo_yld_table_155
The Last Station,"$6,617,867","$315,038","$6,932,905",tt0824758,https://www.boxofficemojo.com/release/rl2522842625/?ref_=bo_yld_table_156
Waiting for Superman,"$6,417,135","$16,553","$6,433,688",tt1566648,https://www.boxofficemojo.com/release/rl4118382081/?ref_=bo_yld_table_157
The Secret in Their Eyes,"$6,391,436","$28,688,214","$35,079,650",tt1305806,https://www.boxofficemojo.com/release/rl426673665/?ref_=bo_yld_table_158
It's Kind of a Funny Story,"$6,363,628","$127,612","$6,491,240",tt0804497,https://www.boxofficemojo.com/release/rl2774173185/?ref_=bo_yld_table_159
Winter's Bone,"$6,531,503","$733,828","$7,265,331",tt1399683,https://www.boxofficemojo.com/release/rl2222687745/?ref_=bo_yld_table_160
Under the Sea 3D,"$36,262,926","$19,639,698","$55,902,624",tt1020876,https://www.boxofficemojo.com/release/rl2474018305/?ref_=bo_yld_table_161
The Warrior's Way,"$5,666,340","$5,437,094","$11,103,434",tt1032751,https://www.boxofficemojo.com/release/rl444106241/?ref_=bo_yld_table_162
I Am Love,"$5,005,465","$1,707,250","$6,712,715",tt1226236,https://www.boxofficemojo.com/release/rl3411576321/?ref_=bo_yld_table_163
Precious,"$47,566,524","$16,083,005","$63,649,529",tt0929632,https://www.boxofficemojo.com/release/rl2875950593/?ref_=bo_yld_table_164
The Girl Who Kicked the Hornet's Nest,"$5,190,196","$39,086,139","$44,276,335",tt1343097,https://www.boxofficemojo.com/release/rl794330625/?ref_=bo_yld_table_165
An Education,"$12,574,914","$947,024","$13,521,938",tt1174732,https://www.boxofficemojo.com/release/rl38897153/?ref_=bo_yld_table_166
Mao's Last Dancer,"$4,817,770","$19,096,961","$23,914,731",tt1071812,https://www.boxofficemojo.com/release/rl1969456641/?ref_=bo_yld_table_167
Solitary Man,"$4,360,548","$1,254,842","$5,615,390",tt1294213,https://www.boxofficemojo.com/release/rl1550878209/?ref_=bo_yld_table_168
Greenberg,"$4,234,170","$2,109,942","$6,344,112",tt1234654,https://www.boxofficemojo.com/release/rl1381467649/?ref_=bo_yld_table_169
Please Give,"$4,033,574","$280,255","$4,313,829",tt0878835,https://www.boxofficemojo.com/release/rl812353025/?ref_=bo_yld_table_170
My Name Is Khan,"$4,018,771","$38,326,589","$42,345,360",tt1188996,https://www.boxofficemojo.com/release/rl2875491841/?ref_=bo_yld_table_171
To Save a Life,"$3,777,210","$47,658","$3,824,868",tt1270286,https://www.boxofficemojo.com/release/rl209159681/?ref_=bo_yld_table_172
2012,"$166,112,167","$603,567,306","$769,679,473",tt1190080,https://www.boxofficemojo.com/release/rl1833010689/?ref_=bo_yld_table_173
The Runaways,"$3,573,673","$1,107,978","$4,681,651",tt1017451,https://www.boxofficemojo.com/release/rl3312223745/?ref_=bo_yld_table_174
Broken Embraces,"$5,014,305","$32,458,202","$37,472,507",tt0913425,https://www.boxofficemojo.com/release/rl1816757761/?ref_=bo_yld_table_175
Inside Job,"$4,312,735","$3,558,787","$7,871,522",tt1645089,https://www.boxofficemojo.com/release/rl3613099521/?ref_=bo_yld_table_176
Lebanon,"$368,088","$852,288","$1,220,376",tt1483831,https://www.boxofficemojo.com/release/rl3261040129/?ref_=bo_yld_table_177
Exit Through the Gift Shop,"$3,291,250","$2,117,928","$5,409,178",tt1587707,https://www.boxofficemojo.com/release/rl1716553217/?ref_=bo_yld_table_178
3 Idiots,"$6,532,874","$53,729,962","$60,262,836",tt1187043,https://www.boxofficemojo.com/release/rl2621539841/?ref_=bo_yld_table_179
Catfish,"$3,237,343","$296,368","$3,533,711",tt1584016,https://www.boxofficemojo.com/release/rl2521335297/?ref_=bo_yld_table_180
You Will Meet a Tall Dark Stranger,"$3,248,246","$32,619,076","$35,867,322",tt1182350,https://www.boxofficemojo.com/release/rl1198884353/?ref_=bo_yld_table_181
Chloe,"$3,075,255","$10,582,394","$13,657,649",tt1352824,https://www.boxofficemojo.com/release/rl3142288897/?ref_=bo_yld_table_182
Old Dogs,"$49,492,060","$47,261,636","$96,753,696",tt0976238,https://www.boxofficemojo.com/release/rl1835435521/?ref_=bo_yld_table_183
Joan Rivers: A Piece of Work,"$2,930,687",$0,"$2,930,687",tt1568150,https://www.boxofficemojo.com/release/rl56460801/?ref_=bo_yld_table_184
Letters to God,"$2,848,578","$60,315","$2,908,893",tt1462054,https://www.boxofficemojo.com/release/rl1381926401/?ref_=bo_yld_table_185
Planet 51,"$42,194,060","$63,453,042","$105,647,102",tt0762125,https://www.boxofficemojo.com/release/rl3580397057/?ref_=bo_yld_table_186
The Hurt Locker,"$17,017,811","$32,212,961","$49,230,772",tt0887912,https://www.boxofficemojo.com/release/rl3831006721/?ref_=bo_yld_table_187
N-Secure,"$2,595,644",$0,"$2,595,644",tt1289419,https://www.boxofficemojo.com/release/rl3613885953/?ref_=bo_yld_table_188
